latitude,longitude,data,bright_ti4,bright_ti5,frp,scan,track,confidence_num,daynight_num,fonte,classe,data_original,ano,mes,dia,dia_do_ano,risco_fogo,diferenca_brilho,temperatura,umidade,vento,chuva
-19.78001,-48.00779,2026-06-02,332.43,297.85,3.45,0.65,0.73,60,1,NASA_FIRMS,queimada,2026-06-02,2026,6,2,153,19945.8,34.579999999999984,,,,
-21.100195455717035,-69.72886090982861,2024-03-13,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-03-13,2024,3,13,73,0.0,0.0,,,,
-0.5532072683662292,-62.44686364543465,2026-08-02,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2026-08-02,2026,8,2,214,0.0,0.0,,,,
-12.81798739427543,-52.38455966068896,2026-10-17,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2026-10-17,2026,10,17,290,0.0,0.0,,,,
44.4361414,26.1027202,2025-10-01,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2025-10-01T20:00:00Z,2025,10,1,274,0.0,0.0,,,,
53.4049183,23.4995562,2025-08-09,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2025-08-09T20:00:00Z,2025,8,9,221,0.0,0.0,,,,
-13.61744,-47.44796,2026-06-02,367.0,294.29,5.81,0.38,0.58,90,1,NASA_FIRMS,queimada,2026-06-02,2026,6,2,153,33030.0,72.70999999999998,,,,
-12.64254362861402,-70.98113689687125,2026-11-10,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2026-11-10,2026,11,10,314,0.0,0.0,,,,
3.0130318852275693,-61.81543707611049,2026-11-13,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2026-11-13,2026,11,13,317,0.0,0.0,,,,
-18.39997,-51.45709,2026-06-03,342.48,307.84,7.87,0.43,0.46,60,1,NASA_FIRMS,queimada,2026-06-03,2026,6,3,154,20548.800000000003,34.64000000000004,,,,
0.6225929543675122,-47.14287445598906,2024-07-19,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-07-19,2024,7,19,201,0.0,0.0,,,,
25.911744,93.721703,2025-07-04,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2025-07-04T20:00:00Z,2025,7,4,185,0.0,0.0,,,,
-7.6977397,112.4914199,2025-11-16,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2025-11-16T20:00:00Z,2025,11,16,320,0.0,0.0,,,,
-2.289274428700395,-44.24628854162211,2024-02-06,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-02-06,2024,2,6,37,0.0,0.0,,,,
18.0241677,-77.8480102,2025-10-27,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2025-10-27T20:00:00Z,2025,10,27,300,0.0,0.0,,,,
0.5603831121417571,-39.29475411142161,2026-10-11,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2026-10-11,2026,10,11,284,0.0,0.0,,,,
-7.6977397,112.4914199,2026-03-01,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2026-03-01T20:00:00Z,2026,3,1,60,0.0,0.0,,,,
-16.18695,-58.46387,2026-06-04,341.32,301.83,17.83,0.39,0.44,60,1,NASA_FIRMS,queimada,2026-06-04,2026,6,4,155,20479.2,39.49000000000001,,,,
-2.936931383987087,-40.164174028694816,2025-03-28,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2025-03-28,2025,3,28,87,0.0,0.0,,,,
1.9781330115482805,-61.59493522221929,2025-08-25,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2025-08-25,2025,8,25,237,0.0,0.0,,,,
-22.7592175,-43.4508728,2026-02-02,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2026-02-02T20:00:00Z,2026,2,2,33,0.0,0.0,,,,
19.9781573,105.4816107,2025-09-26,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2025-09-26T20:00:00Z,2025,9,26,269,0.0,0.0,,,,
-9.9111,-38.46881,2026-06-02,332.23,281.71,7.63,0.39,0.36,60,1,NASA_FIRMS,queimada,2026-06-02,2026,6,2,153,19933.800000000003,50.52000000000004,,,,
-28.70692519963911,-71.05160860964821,2024-10-08,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-10-08,2024,10,8,282,0.0,0.0,,,,
-5.279730886746158,-72.64101211642691,2025-02-27,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2025-02-27,2025,2,27,58,0.0,0.0,,,,
-14.08368,-59.37784,2026-06-03,306.17,268.8,1.62,0.56,0.43,60,0,NASA_FIRMS,queimada,2026-06-03,2026,6,3,154,18370.2,37.370000000000005,,,,
46.177002,7.802516,2025-06-29,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2025-06-29T20:00:00Z,2025,6,29,180,0.0,0.0,,,,
-16.18179,-58.47649,2026-06-03,355.39,304.94,11.18,0.39,0.36,60,1,NASA_FIRMS,queimada,2026-06-03,2026,6,3,154,21323.399999999998,50.44999999999999,,,,
-26.55058,-57.24089,2026-06-03,337.55,296.55,4.62,0.4,0.37,60,1,NASA_FIRMS,queimada,2026-06-03,2026,6,3,154,20253.0,41.0,,,,
-16.65896,-59.64634,2026-06-03,323.37,290.91,2.58,0.53,0.42,60,0,NASA_FIRMS,queimada,2026-06-03,2026,6,3,154,19402.2,32.45999999999998,,,,
-8.082576531256919,-38.13757445659736,2024-01-05,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-01-05,2024,1,5,5,0.0,0.0,,,,
3.152033924304625,-59.55118439043707,2024-11-20,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-11-20,2024,11,20,325,0.0,0.0,,,,
-26.17691,-54.37161,2026-06-03,333.06,295.49,3.88,0.39,0.36,60,1,NASA_FIRMS,queimada,2026-06-03,2026,6,3,154,19983.6,37.56999999999999,,,,
52.1152245,8.6711118,2025-07-15,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2025-07-15T20:00:00Z,2025,7,15,196,0.0,0.0,,,,
-16.60296,-58.24429,2026-06-03,335.93,305.53,5.98,0.38,0.36,60,1,NASA_FIRMS,queimada,2026-06-03,2026,6,3,154,20155.8,30.400000000000034,,,,
14.3189468,100.5111681,2025-09-14,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2025-09-14T20:00:00Z,2025,9,14,257,0.0,0.0,,,,
43.0535329,17.6499111,2025-08-28,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2025-08-28T20:00:00Z,2025,8,28,240,0.0,0.0,,,,
-22.96084,-52.69855,2026-06-03,305.44,284.24,1.02,0.49,0.41,60,0,NASA_FIRMS,queimada,2026-06-03,2026,6,3,154,18326.4,21.19999999999999,,,,
-25.94731413818053,-57.25385411535368,2025-09-15,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2025-09-15,2025,9,15,258,0.0,0.0,,,,
41.6383547,2.4033771,2026-03-05,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2026-03-05T20:00:00Z,2026,3,5,64,0.0,0.0,,,,
-12.316627707177112,-70.32603749868765,2024-04-04,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-04-04,2024,4,4,95,0.0,0.0,,,,
-28.59906,-56.3657,2026-06-02,331.31,291.25,3.64,0.45,0.39,60,1,NASA_FIRMS,queimada,2026-06-02,2026,6,2,153,19878.6,40.06,,,,
10.9061819,123.376775036043,2026-01-30,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2026-01-30T20:00:00Z,2026,1,30,30,0.0,0.0,,,,
-18.37095,-59.06538,2026-06-05,299.94,288.16,1.57,0.58,0.7,60,0,NASA_FIRMS,queimada,2026-06-05,2026,6,5,156,17996.4,11.779999999999973,,,,
41.82117845,46.1558015979245,2025-09-25,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2025-09-25T20:00:00Z,2025,9,25,268,0.0,0.0,,,,
15.2363802,32.4944014,2025-09-28,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2025-09-28T20:00:00Z,2025,9,28,271,0.0,0.0,,,,
5.112720001393171,-49.28629128841939,2024-03-07,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-03-07,2024,3,7,67,0.0,0.0,,,,
14.3189468,100.5111681,2025-11-21,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2025-11-21T09:00:00Z,2025,11,21,325,0.0,0.0,,,,
-12.3149,-47.89952,2026-06-02,354.62,296.23,6.72,0.39,0.59,60,1,NASA_FIRMS,queimada,2026-06-02,2026,6,2,153,21277.2,58.389999999999986,,,,
-12.73408,-54.2039,2026-06-04,307.67,291.55,1.27,0.55,0.43,60,0,NASA_FIRMS,queimada,2026-06-04,2026,6,4,155,18460.2,16.120000000000005,,,,
-17.99434779850298,-64.9390410622598,2024-10-22,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-10-22,2024,10,22,296,0.0,0.0,,,,
-1.3026148,36.828842,2026-03-04,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2026-03-04T20:00:00Z,2026,3,4,63,0.0,0.0,,,,
-16.18382,-58.47914,2026-06-04,305.49,290.15,4.63,0.59,0.53,60,0,NASA_FIRMS,queimada,2026-06-04,2026,6,4,155,18329.4,15.340000000000032,,,,
-21.33239,-61.04655,2026-06-04,305.44,289.23,1.52,0.34,0.56,60,0,NASA_FIRMS,queimada,2026-06-04,2026,6,4,155,18326.4,16.20999999999998,,,,
-18.54718,-58.59781,2026-06-03,353.32,314.8,24.23,0.39,0.36,60,1,NASA_FIRMS,queimada,2026-06-03,2026,6,3,154,21199.2,38.51999999999998,,,,
17.38793115,-94.9094973063052,2025-08-05,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2025-08-05T20:00:00Z,2025,8,5,217,0.0,0.0,,,,
31.0,72.0,2025-07-17,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2025-07-17T09:00:00Z,2025,7,17,198,0.0,0.0,,,,
43.1865373,20.5999223,2025-11-05,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2025-11-05T20:00:00Z,2025,11,5,309,0.0,0.0,,,,
-10.93749,-46.94013,2026-06-05,318.71,291.32,1.26,0.44,0.38,60,0,NASA_FIRMS,queimada,2026-06-05,2026,6,5,156,19122.6,27.389999999999986,,,,
-17.49021,-59.51247,2026-06-05,316.15,289.0,5.11,0.65,0.73,60,0,NASA_FIRMS,queimada,2026-06-05,2026,6,5,156,18969.0,27.149999999999977,,,,
44.69891,23.683459,2026-05-21,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2026-05-21T20:00:00Z,2026,5,21,141,0.0,0.0,,,,
-9.248490400663115,-42.55262072524722,2024-12-29,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-12-29,2024,12,29,364,0.0,0.0,,,,
-2.49566855,25.9520292407438,2026-02-21,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2026-02-21T20:00:00Z,2026,2,21,52,0.0,0.0,,,,
-16.52927,-59.29079,2026-06-03,300.83,282.27,0.62,0.51,0.41,60,0,NASA_FIRMS,queimada,2026-06-03,2026,6,3,154,18049.8,18.560000000000002,,,,
-20.457096835011672,-59.37856675912264,2024-02-14,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-02-14,2024,2,14,45,0.0,0.0,,,,
-17.50682,-59.62391,2026-06-05,316.82,287.82,2.76,0.66,0.73,60,0,NASA_FIRMS,queimada,2026-06-05,2026,6,5,156,19009.2,29.0,,,,
-15.88717285723884,-38.93381931254965,2026-03-22,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2026-03-22,2026,3,22,81,0.0,0.0,,,,
8.5365118,126.1206907,2026-02-18,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2026-02-18T20:00:00Z,2026,2,18,49,0.0,0.0,,,,
45.5703694,9.7732524,2026-06-01,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2026-06-01T20:00:00Z,2026,6,1,152,0.0,0.0,,,,
-10.400103804795233,-69.33674203998503,2024-12-10,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-12-10,2024,12,10,345,0.0,0.0,,,,
-19.56366205650019,-55.75060528000611,2026-11-03,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2026-11-03,2026,11,3,307,0.0,0.0,,,,
-17.4865,-59.53576,2026-06-05,316.85,288.6,3.27,0.51,0.66,60,0,NASA_FIRMS,queimada,2026-06-05,2026,6,5,156,19011.0,28.25,,,,
-23.8259783,-56.5207034,2025-12-11,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2025-12-11T20:00:00Z,2025,12,11,345,0.0,0.0,,,,
-29.45819,-61.01312,2026-06-04,339.19,283.71,41.84,0.4,0.6,60,1,NASA_FIRMS,queimada,2026-06-04,2026,6,4,155,20351.4,55.48000000000002,,,,
43.0570991,11.6072307,2026-05-04,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2026-05-04T20:00:00Z,2026,5,4,124,0.0,0.0,,,,
-12.5416072,33.0395655,2026-01-09,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2026-01-09T09:00:00Z,2026,1,9,9,0.0,0.0,,,,
-7.259635192621996,-46.44869835187143,2025-03-14,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2025-03-14,2025,3,14,73,0.0,0.0,,,,
-13.565399962581992,-56.983034604201166,2026-01-05,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2026-01-05,2026,1,5,5,0.0,0.0,,,,
-9.640288953208508,-58.94762316577996,2026-07-22,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2026-07-22,2026,7,22,203,0.0,0.0,,,,
-10.92194,-46.90736,2026-06-04,335.28,296.17,5.07,0.56,0.52,60,1,NASA_FIRMS,queimada,2026-06-04,2026,6,4,155,20116.8,39.10999999999996,,,,
-9.07962,-50.61669,2026-06-05,331.09,291.9,2.49,0.49,0.49,60,0,NASA_FIRMS,queimada,2026-06-05,2026,6,5,156,19865.399999999998,39.19,,,,
-5.6666671,143.916667,2025-10-29,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2025-10-29T20:00:00Z,2025,10,29,302,0.0,0.0,,,,
-11.60043,-55.3418,2026-06-05,307.65,289.83,2.32,0.46,0.63,60,0,NASA_FIRMS,queimada,2026-06-05,2026,6,5,156,18459.0,17.819999999999993,,,,
-10.03093,-59.34973,2026-06-02,332.18,302.27,7.05,0.57,0.43,30,1,NASA_FIRMS,queimada,2026-06-02,2026,6,2,153,9965.4,29.910000000000025,,,,
39.0750538,-85.387185,2026-05-18,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2026-05-18T20:00:00Z,2026,5,18,138,0.0,0.0,,,,
-18.53999,-58.59459,2026-06-03,367.0,298.53,11.7,0.44,0.39,90,0,NASA_FIRMS,queimada,2026-06-03,2026,6,3,154,33030.0,68.47000000000003,,,,
55.1930197,30.2070437,2025-07-25,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2025-07-25T20:00:00Z,2025,7,25,206,0.0,0.0,,,,
49.986708,3.4547638,2025-07-17,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2025-07-17T20:00:00Z,2025,7,17,198,0.0,0.0,,,,
-6.376152536262115,-40.976032064039,2026-01-09,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2026-01-09,2026,1,9,9,0.0,0.0,,,,
5.0763734,115.5494493,2026-02-11,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2026-02-11T20:00:00Z,2026,2,11,42,0.0,0.0,,,,
-1.7438952448779688,-35.38804287083131,2026-09-24,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2026-09-24,2026,9,24,267,0.0,0.0,,,,
-10.75062,-49.91235,2026-06-02,351.25,297.76,22.87,0.5,0.66,60,1,NASA_FIRMS,queimada,2026-06-02,2026,6,2,153,21075.0,53.49000000000001,,,,
1.2267098929687776,-65.80339851177094,2026-04-15,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2026-04-15,2026,4,15,105,0.0,0.0,,,,
-28.77159,-57.64982,2026-06-02,326.37,292.52,8.35,0.41,0.37,60,1,NASA_FIRMS,queimada,2026-06-02,2026,6,2,153,19582.2,33.85000000000002,,,,
-29.12986,-58.61179,2026-06-03,341.44,282.51,11.16,0.48,0.4,60,1,NASA_FIRMS,queimada,2026-06-03,2026,6,3,154,20486.4,58.93000000000001,,,,
10.4614338,-67.0806217,2025-08-16,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2025-08-16T20:00:00Z,2025,8,16,228,0.0,0.0,,,,
-15.77849,-49.44043,2026-06-04,351.81,306.27,15.15,0.5,0.41,60,1,NASA_FIRMS,queimada,2026-06-04,2026,6,4,155,21108.6,45.54000000000002,,,,
44.9332277,4.8920811,2025-11-13,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2025-11-13T20:00:00Z,2025,11,13,317,0.0,0.0,,,,
-28.68899,-56.50283,2026-06-03,344.0,311.78,23.92,0.4,0.37,60,1,NASA_FIRMS,queimada,2026-06-03,2026,6,3,154,20640.0,32.22000000000003,,,,
52.0799838,4.3113461,2025-08-28,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2025-08-28T20:00:00Z,2025,8,28,240,0.0,0.0,,,,
40.3698536,49.9538852,2026-03-26,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2026-03-26T20:00:00Z,2026,3,26,85,0.0,0.0,,,,
-1.01315687108562,-55.51355200364714,2026-01-30,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2026-01-30,2026,1,30,30,0.0,0.0,,,,
-16.14502,-61.50673,2026-06-02,350.02,294.24,4.0,0.4,0.37,60,1,NASA_FIRMS,queimada,2026-06-02,2026,6,2,153,21001.199999999997,55.77999999999997,,,,
-4.3196982,15.3424196,2025-11-14,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2025-11-14T08:00:00Z,2025,11,14,318,0.0,0.0,,,,
0.4116976173370119,-57.71343476750604,2026-02-24,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2026-02-24,2026,2,24,55,0.0,0.0,,,,
45.2015369,6.6728169,2025-06-29,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2025-06-29T20:00:00Z,2025,6,29,180,0.0,0.0,,,,
13.6862758530016,-89.1927099724799,2025-06-30,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2025-06-30T20:00:00Z,2025,6,30,181,0.0,0.0,,,,
-13.57785,-65.2165,2026-06-04,336.69,293.65,8.3,0.5,0.66,60,1,NASA_FIRMS,queimada,2026-06-04,2026,6,4,155,20201.4,43.04000000000002,,,,
0.1740263343887633,-69.85258232863406,2024-01-26,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-01-26,2024,1,26,26,0.0,0.0,,,,
-15.257973806810764,-41.98545770631832,2025-09-29,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2025-09-29,2025,9,29,272,0.0,0.0,,,,
14.225024,-90.4757481,2025-10-11,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2025-10-11T20:00:00Z,2025,10,11,284,0.0,0.0,,,,
-22.81399,-56.54672,2026-06-03,346.94,298.8,4.51,0.38,0.36,60,1,NASA_FIRMS,queimada,2026-06-03,2026,6,3,154,20816.4,48.139999999999986,,,,
-29.355,30.5263889,2025-11-22,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2025-11-22T20:00:00Z,2025,11,22,326,0.0,0.0,,,,
0.4498737927917347,-49.11439599497143,2026-07-06,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2026-07-06,2026,7,6,187,0.0,0.0,,,,
-10.020797508025623,-65.19913710426198,2024-02-02,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-02-02,2024,2,2,33,0.0,0.0,,,,
-9.59873921670605,-64.47466091282148,2026-04-20,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2026-04-20,2026,4,20,110,0.0,0.0,,,,
-3.75429155,-77.9181529113869,2025-06-30,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2025-06-30T20:00:00Z,2025,6,30,181,0.0,0.0,,,,
48.575888,0.0448794208800976,2025-07-17,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2025-07-17T20:00:00Z,2025,7,17,198,0.0,0.0,,,,
-18.9441,-66.33966,2026-06-04,367.0,293.8,22.63,0.69,0.74,90,1,NASA_FIRMS,queimada,2026-06-04,2026,6,4,155,33030.0,73.19999999999999,,,,
-19.123665005584392,-47.15595234097866,2024-02-15,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-02-15,2024,2,15,46,0.0,0.0,,,,
-21.42315159278233,-49.05138941203714,2026-05-23,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2026-05-23,2026,5,23,143,0.0,0.0,,,,
-11.33021,-51.3941,2026-06-04,349.91,305.39,7.19,0.45,0.39,60,1,NASA_FIRMS,queimada,2026-06-04,2026,6,4,155,20994.600000000002,44.52000000000004,,,,
-25.24336360258706,-56.93795156947262,2025-06-03,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2025-06-03,2025,6,3,154,0.0,0.0,,,,
-3.4055866,29.1375509,2026-03-18,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2026-03-18T20:00:00Z,2026,3,18,77,0.0,0.0,,,,
-23.1537,-61.29642,2026-06-03,318.98,290.78,8.53,0.52,0.41,60,0,NASA_FIRMS,queimada,2026-06-03,2026,6,3,154,19138.800000000003,28.200000000000045,,,,
38.29825005,141.014893484113,2025-09-30,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2025-09-30T20:00:00Z,2025,9,30,273,0.0,0.0,,,,
-26.78693068569517,-52.708970914317824,2024-11-21,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-11-21,2024,11,21,326,0.0,0.0,,,,
-10.22085,-37.03058,2026-06-02,331.59,298.38,2.65,0.41,0.37,60,1,NASA_FIRMS,queimada,2026-06-02,2026,6,2,153,19895.399999999998,33.20999999999998,,,,
-16.54881,-59.27942,2026-06-04,312.05,289.21,0.79,0.33,0.55,60,0,NASA_FIRMS,queimada,2026-06-04,2026,6,4,155,18723.0,22.840000000000032,,,,
-8.57367,-45.998,2026-06-03,331.85,293.88,4.67,0.54,0.68,60,1,NASA_FIRMS,queimada,2026-06-03,2026,6,3,154,19911.0,37.97000000000003,,,,
3.552557653523856,-67.0115672697541,2024-09-20,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-09-20,2024,9,20,264,0.0,0.0,,,,
-22.2444,-60.48687,2026-06-04,328.81,298.55,4.07,0.63,0.54,60,1,NASA_FIRMS,queimada,2026-06-04,2026,6,4,155,19728.6,30.25999999999999,,,,
11.6614957,108.1335279,2025-08-30,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2025-08-30T20:00:00Z,2025,8,30,242,0.0,0.0,,,,
1.8889826903614024,-60.98605756537032,2026-10-29,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2026-10-29,2026,10,29,302,0.0,0.0,,,,
-33.87581081626964,-58.154152278577484,2025-01-24,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2025-01-24,2025,1,24,24,0.0,0.0,,,,
-25.72232669262425,-47.09331274586128,2024-02-29,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-02-29,2024,2,29,60,0.0,0.0,,,,
-11.57241,-56.34419,2026-06-03,315.63,288.23,1.51,0.43,0.38,60,0,NASA_FIRMS,queimada,2026-06-03,2026,6,3,154,18937.8,27.399999999999977,,,,
-9.41632,-48.28281,2026-06-03,338.5,290.31,7.44,0.78,0.78,60,1,NASA_FIRMS,queimada,2026-06-03,2026,6,3,154,20310.0,48.19,,,,
-14.15395,-53.98793,2026-06-02,332.17,299.11,2.46,0.36,0.57,60,1,NASA_FIRMS,queimada,2026-06-02,2026,6,2,153,19930.2,33.06,,,,
-6.25714745967371,-51.56838295348085,2024-03-23,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-03-23,2024,3,23,83,0.0,0.0,,,,
-11.447042934023273,-47.849383067815175,2025-06-20,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2025-06-20,2025,6,20,171,0.0,0.0,,,,
-33.95257038607351,-37.21899311175224,2025-11-17,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2025-11-17,2025,11,17,321,0.0,0.0,,,,
-12.18977915595248,-37.07055996177438,2024-05-23,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-05-23,2024,5,23,144,0.0,0.0,,,,
-30.968133705197054,-51.32454300528647,2024-10-30,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-10-30,2024,10,30,304,0.0,0.0,,,,
-9.5220548,-75.9520429,2026-02-02,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2026-02-02T20:00:00Z,2026,2,2,33,0.0,0.0,,,,
16.3293171,100.9552749,2026-05-12,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2026-05-12T20:00:00Z,2026,5,12,132,0.0,0.0,,,,
14.1419291,44.1389849,2025-07-15,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2025-07-15T20:00:00Z,2025,7,15,196,0.0,0.0,,,,
19.4662005,95.6019621,2025-08-23,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2025-08-23T20:00:00Z,2025,8,23,235,0.0,0.0,,,,
31.806353,35.1088651,2026-01-11,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2026-01-11T20:00:00Z,2026,1,11,11,0.0,0.0,,,,
-26.31064,-54.08665,2026-06-04,330.89,294.76,2.89,0.46,0.39,60,1,NASA_FIRMS,queimada,2026-06-04,2026,6,4,155,19853.399999999998,36.129999999999995,,,,
6.6191395,124.748923,2026-05-12,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2026-05-12T20:00:00Z,2026,5,12,132,0.0,0.0,,,,
-13.143265952217522,-44.77058125054553,2026-09-04,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2026-09-04,2026,9,4,247,0.0,0.0,,,,
-18.99568,-40.28764,2026-06-02,333.18,296.8,3.95,0.48,0.4,60,1,NASA_FIRMS,queimada,2026-06-02,2026,6,2,153,19990.8,36.379999999999995,,,,
-4.892652468152541,-58.90420565440377,2025-11-22,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2025-11-22,2025,11,22,326,0.0,0.0,,,,
-29.936901158080172,-44.75196814110156,2025-12-05,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2025-12-05,2025,12,5,339,0.0,0.0,,,,
-27.7544581,29.932561,2025-11-08,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2025-11-08T20:00:00Z,2025,11,8,312,0.0,0.0,,,,
